movie_id,production_company_id
13405,1380
13405,9206
13405,74695
13405,78322
13405,86061
10681,2
10681,3
10681,93408
8909,33
8909,158
8909,1038
8909,2526
8909,2527
8909,2528
8909,7295
8909,23955
8909,76043
8960,5
8960,433
8960,675
8960,7295
8960,12485
8960,28064
8960,41756
15728,328
15728,3107
11665,79
11665,507
11665,748
11665,1757
11665,6194
11665,27352
11665,54502
11665,60378
11631,33
11631,2655
11631,4171
11631,7295
11631,34441
88751,12
88751,10221
11260,306
11260,444
11260,508
11260,2645
11260,2646
11260,81136
13910,288
16007,6194
6687,2064
6687,2065
6687,2674
6687,7956
6687,9335
6687,10843
6687,12370
6687,12371
6687,12372
11802,2659
11802,2885
11802,3539
11802,81138
11802,81139
13183,4
13183,429
13183,840
13183,923
13183,6194
13183,78685
12133,5
12133,748
12133,4740
12133,7295
12133,10105
12568,288
12568,1267
12568,2395
12568,2452
12568,2689
12568,8881
12568,11558
12568,11559
8836,306
8836,545
8836,6332
8836,52145
16725,806
16725,12976
16725,64683
1735,33
1735,2269
1735,7295
1735,11462
1735,19643
10187,9195
10185,35
10185,126
10185,2152
10185,22056
13996,7653
13996,18524
5038,308
5038,1824
5038,6538
5038,8530
5038,11737
5038,12010
10189,5
10189,10105
12289,656
12289,2812
12289,3491
7446,27
7446,11843
7446,12178
7446,12379
13256,2268
13256,6455
13256,6819
13256,22110
13310,3576
10483,33
10483,44
10483,248
10483,7295
10483,7419
10483,28121
12620,5
12620,2608
12620,7295
12620,15636
10186,2890
13515,508
13515,1370
13515,3273
13515,10104
13515,15361
4944,2092
4944,5870
4944,7295
4944,10146
4944,10163
13805,2053
13805,7571
13805,19248
9381,694
9381,1115
9381,5358
9381,6301
9381,11259
9381,11260
9381,11261
9381,20240
13291,1172
13291,3314
13291,10227
13291,12807
15206,738
15206,1549
15206,6246
15206,21649
15206,26261
8285,429
8285,1632
8285,3263
8285,5627
8285,7375
8285,7376
13184,449
13184,704
13184,831
13184,1507
13184,2779
13184,2877
13184,2878
13389,2053
13389,2831
13389,10254
13389,10405
13389,21543
13279,3287
13279,12485
12690,12
12690,4205
12690,21106
13027,27
13027,7296
13027,11843
13027,20157
13092,2452
13092,2731
13092,3272
13092,9349
13092,9987
13092,11752
12182,5
12182,771
12182,1473
12182,3287
12113,1645
12113,2609
12113,6194
13600,4171
13600,10221
30266,5679
13051,444
13051,1838
13051,2179
13051,2724
13051,2725
13051,11995
10358,2599
10358,16934
10523,525
10523,2726
10523,2727
13596,1632
13596,2953
13596,4220
13596,7948
13596,12020
12837,43
12837,431
12837,6332
12837,12485
13948,5294
7735,5755
13812,829
13812,3287
13812,22791
13150,12
13150,1001
13150,1565
13150,12066
13150,12067
14325,1302
14325,7295
14325,59972
13809,694
13809,1786
13809,2900
13809,6194
10527,521
13506,3423
3580,23
3580,171
3580,7295
20766,846
20766,7405
20766,8073
20766,13649
12405,43
12405,3573
12405,6194
12405,9349
10764,7576
15373,33
15373,3075
15373,7295
15373,10104
15373,28787
15373,67334
13672,9
13672,790
13672,5358
13672,6301
13672,7466
13672,11773
13672,11774
13672,11775
13672,11776
13672,11777
11917,1632
11917,2061
13523,491
13523,10067
13523,11843
15749,2053
15749,2865
15749,4297
15749,5319
15749,5321
15749,5322
15749,8582
15749,11567
15749,12087
14405,2
6972,240
6972,289
6972,306
6972,6332
6972,7888
13053,6125
10139,10146
8966,491
8966,4000
8966,5218
8966,11843
8966,12292
8966,57750
13387,1075
13387,3823
13387,6877
13387,6896
12193,12
12193,158
12193,2308
12193,2795
12193,2796
14574,14
14574,288
14574,7364
14438,3290
14438,3291
14438,9118
14438,10156
14438,41967
14248,2879
14248,10173
13056,1632
13056,8848
13056,11106
13056,11533
13056,33808
13056,83338
10200,306
10200,6332
10200,20374
10200,20375
10200,36390
14359,258
14359,3534
13223,79
13223,171
13223,975
13223,6194
13223,10138
13223,27351
13223,27352
8055,264
8055,270
8055,308
8055,315
8055,932
8055,4247
8055,7307
8055,11238
8055,12346
11321,5
11321,1423
11321,7295
11321,12485
12163,831
12163,856
12163,7503
12163,7504
4922,4
4922,6194
4922,7383
10201,79
10201,80
10201,437
10201,6194
2253,60
2253,6100
2253,8411
2253,9168
10202,2
10202,2608
10202,3538
13973,43
13973,1836
13973,1962
13973,3272
13973,6332
13973,52896
4148,27
4148,258
4148,288
4148,1522
4148,1550
4148,11843
15676,3099
13971,33
13971,5870
13971,7295
13971,10163
13813,838
13813,17449
13813,20634
13813,20635
13813,20636
14306,5219
14306,6332
12429,10342
12429,11726
12429,11846
12429,11847
12429,11849
12429,20193
12429,34557
12429,34558
14756,4054
13944,559
13944,771
13944,810
13944,830
13944,22541
10199,1163
10521,444
10521,508
10521,711
10521,6332
10521,10104
10521,26670
10521,26671
14435,1632
13177,2865
13177,4297
13177,4298
14139,10086
14139,12955
14139,23501
14139,23502
12437,126
12437,3287
12437,7738
12437,7739
2309,12
2309,20360
13825,2823
13825,7419
13825,10227
13825,11278
14560,5
14560,2608
14560,7295
14560,46222
13788,134
13788,423
13788,2481
13788,7295
10529,1204
10529,1208
10529,2116
10529,2366
10529,20571
1977,768
1977,2617
1977,11341
14836,10146
14836,11537
13455,152
13455,212
13455,491
4959,264
4959,507
4959,748
4959,1972
10184,12
10184,19813
10184,51190
15189,27
15189,2348
1961,552
1961,3086
20829,5
20829,33
20829,2608
20829,7295
20829,10105
20829,11708
15268,306
15268,1172
13207,12
20421,500
20421,6422
20421,8888
16538,2364
16538,2609
16538,3194
16558,33
16558,5163
16558,7295
16558,27317
13811,491
13811,908
13811,1423
13811,11843
13811,11844
13811,11845
16353,3182
15472,118
15472,235
15472,3221
15472,4606
15472,5403
15472,5746
15472,6417
15472,7446
15472,33821
15472,33822
13090,7374
13090,12807
13090,12808
15512,521
14637,2108
14637,2448
53863,6
16614,14
16614,737
16614,10059
20048,130
20048,9195
13804,33
13804,333
13804,1225
13804,1778
13804,7295
18947,33
18947,5870
18947,10163
18947,12196
18947,12197
18947,12198
16996,12
16996,2378
16869,33
16869,59
16869,308
16869,6817
16869,6818
16995,33
16995,694
16995,1683
16995,7295
16995,10163
15092,126
15092,1632
15092,11152
17431,3316
17431,3317
17431,3318
17431,12018
18320,3281
17436,3319
2080,289
2080,306
2080,431
2080,444
2080,9076
2080,9168
2080,10893
2080,19551
17680,846
17680,1030
17680,8850
13475,4
13475,158
13475,11461
13475,23419
15384,656
15384,2812
15384,3491
10946,9
10946,4436
10946,5996
15577,7383
15577,22746
15577,22747
534,5
534,4021
534,4022
534,6194
18360,306
18360,436
18360,444
18360,2575
18360,10224
18360,20478
21755,308
21755,491
21755,1205
17332,7
17332,33
17332,694
17332,6735
17332,8299
17332,10163
18405,134
18405,773
18405,17611
16871,33
16871,768
16871,771
16871,11250
16871,11630
17927,3287
17927,7947
17927,16946
17927,87390
18785,923
18785,3527
18785,6194
18785,12235
17609,76
17609,118
17609,119
17609,315
17609,320
17609,321
17609,779
17609,3221
17609,4606
17609,5358
17609,5766
17609,6417
17609,6916
17609,6962
17609,7446
17609,7777
17609,8289
17609,8555
17609,10932
17609,11236
17609,11237
17609,11238
17609,11239
17609,11240
14536,1632
14536,2923
14536,2924
14536,11565
14536,12026
14451,3553
14451,23682
14451,44992
14451,44993
14451,44995
14451,44996
14451,44997
18162,33
18162,748
18162,7295
18162,11916
18487,5
18487,1423
18487,1645
18487,7295
18487,8411
18240,9195
18240,10227
18240,12536
28110,9266
17610,5
17610,7433
17610,10105
12162,491
12162,770
12162,2053
12162,10255
12162,20343
12162,20344
8373,4
8373,27
8373,56
8373,435
8373,2481
8373,22826
8373,76043
19265,58
19265,856
19265,1824
19265,12966
11322,33
11322,562
11322,675
11322,6452
11322,7295
11322,11391
11322,11581
8355,9383
8355,11749
10024,2604
10024,2605
10024,12029
15423,4616
15423,4636
15423,4716
15423,4717
19913,43
19913,4364
19913,6332
767,6194
767,7364
20174,3733
20174,76329
21208,1786
21208,4252
21208,4253
21208,5870
20943,126
20943,7295
21407,5176
21407,10285
21407,43760
12403,1302
12403,7295
12403,8853
12403,11029
12403,22539
20856,306
20856,508
20856,1894
20856,3855
20856,3856
17654,11
17654,559
17654,2300
17654,8504
17654,8582
17654,10884
17654,11029
17654,12200
17654,20667
17654,20668
24803,5
24803,258
24803,11804
17335,34
13836,2
13836,3538
18126,2
18126,3812
18126,20356
14869,4
14869,158
14869,435
14869,2598
14869,76067
17134,1557
17134,2890
17134,3635
17134,10339
17134,17887
50719,18924
23367,491
23367,2454
23367,10221
19840,289
19840,436
19840,2890
19840,6332
19840,11755
19585,2
19585,130
19585,3639
11928,70
11928,225
11928,7680
11928,22510
18533,1917
18533,3272
18533,10393
18533,11366
18533,11367
18533,11368
18032,654
18032,656
18032,1071
18032,2452
18032,5186
18032,5309
18032,16016
25704,444
25704,2363
25704,2364
25704,2890
23049,43
23049,2157
24150,7405
24150,10370
24150,15822
60216,4
23451,4226
12244,1268
12244,2885
12244,7295
12244,8601
12244,10280
19898,248
19898,5755
10313,288
10313,1782
10313,2054
19994,444
19994,2890
11323,129
11323,4205
11323,6194
11323,6735
11323,6822
12569,14
19912,12
19912,48788
19912,48792
18501,126
18501,1632
22794,5
22794,2251
18724,9233
16873,3223
25643,33
25643,4403
25643,4404
25643,7295
25643,7419
25643,11953
29963,288
29963,866
29963,2452
29963,7584
29963,8724
29963,26716
29963,26717
23827,3172
23827,21223
20178,1030
20178,7357
22074,308
22074,838
22717,1842
12573,2092
12573,5870
12573,7295
12573,10146
12573,10163
28053,11093
28053,16647
28053,61416
28053,61417
28053,61418
22798,444
22798,771
22798,8818
22798,17032
22798,19813
22798,93521
22798,93522
23082,2531
23082,2723
23082,6194
23082,11845
23082,13769
23082,14358
23082,14718
19959,9195
19959,10227
19959,11845
19959,41978
19908,5
19908,7295
19908,11733
18176,829
18176,2448
26688,491
26688,4194
22787,694
22787,1786
22787,4253
22787,6194
22787,8582
22787,11576
22787,11715
22787,20572
24684,288
18710,77413
19899,33
19899,2796
19899,4403
19899,7295
23706,444
23706,711
23706,4258
23706,6332
23706,14718
16523,79
16523,923
16523,4171
16523,5289
16523,6194
25132,174
12572,4575
22803,5257
22803,5802
22803,12180
24238,4096
22947,4
22947,2201
22947,2363
22947,4607
22947,10261
22947,32157
22804,1632
22804,2061
24418,33
22821,2461
22821,11341
24804,769
24804,5615
24804,67539
24804,67540
16577,308
16577,491
16577,3196
16577,3463
10315,306
10315,508
10315,9350
10315,23449
54648,8411
54648,90512
17979,2
17979,11395
14161,5
14161,347
14161,1557
14161,10905
22825,2531
22825,2723
22825,6194
22825,12622
22825,14718
22824,33
22824,859
22824,1268
22824,12026
22824,12234
22824,26082
22824,63903
25793,4424
11699,831
11699,925
11699,6455
11699,10254
11699,10478
11699,11265
11699,11266
18239,491
18239,4000
18239,5218
18239,5219
18239,12292
28089,4748
22832,264
22832,450
22832,923
22832,1786
22832,1885
22832,6194
22832,7307
22832,11238
22832,69582
33273,2674
33273,5358
33273,7345
33273,7346
33273,10031
33273,11397
7445,1632
7445,7295
7445,11369
7445,11370
7445,11371
20764,1785
22881,1088
22881,12193
22881,12194
22949,2
22949,870
16866,559
16866,5653
16866,12297
12404,2268
12404,4616
12404,5705
7980,11
7980,27
7980,2300
7980,9349
7980,11843
7980,12248
22954,158
22954,171
22954,906
22954,2767
22954,6194
22954,76466
10198,2
10198,6125
4597,3287
4597,8931
4597,11249
4597,11250
31909,16337
24438,5
24438,97
24438,7295
24438,45726
19995,289
19995,306
19995,444
19995,574
10197,308
10197,7295
22897,33
22897,258
22897,735
22897,6452
22897,7295
10528,79
10528,1885
10528,6194
10528,19855
10528,23202
25196,43
25196,3864
25196,9325
23398,508
23398,711
23398,10930
15772,3118
40494,5799
23963,12975
23963,12976
19901,1632
19901,3135
19901,3207
19901,4024
19901,8724
28178,1843
28178,7419
28178,11278
28178,11341
28178,66327
28178,66328
25195,33
25195,158
25195,1266
25195,6363
25195,58262
20504,1088
20504,1885
33613,235
33613,3221
33613,5746
33613,5747
33613,17513
18476,771
18476,2481
18476,14718
40229,17096
17606,3346
20453,3781
22894,2266
27569,215
27569,5490
8349,22858
12201,152
12201,288
12201,3281
12201,6194
8952,6896
24469,288
24469,1049
24469,1420
24469,2452
51022,254
51022,75151
32856,12
32856,4194
32856,60018
11324,4
11324,562
11324,11317
11324,23243
38448,1266
38448,5267
38448,5703
38448,5704
38448,19961
38448,40605
32657,289
32657,436
32657,444
32657,711
32657,5219
32657,6332
32657,10893
32657,28431
23742,6194
11439,264
11439,265
11439,355
11439,15671
23172,3929
23172,7295
23172,46062
26428,784
26428,2674
26428,5444
26428,7636
26428,9335
26428,9974
26428,19927
12273,7294
29427,4916
29427,6735
29427,6736
29427,12807
22971,3287
23023,444
23023,6332
23023,7392
23023,10221
23023,22881
23023,72389
10664,3631
26022,43
26022,2343
26022,4450
12155,2
12155,598
12155,8601
12155,16314
12155,20004
22972,33
22972,694
22972,6452
22972,7295
22972,10163
17277,10253
26389,1076
26389,1115
26389,5358
26389,6586
26389,6877
26389,6896
26389,11261
26389,34774
26390,925
26390,2435
26390,4654
26390,8151
26390,10254
34016,27
34016,54634
25941,2395
25941,2452
25941,5374
23169,491
34563,43
34563,444
34563,1975
34563,55015
27573,5
27573,333
27573,7295
27573,12199
12834,925
12834,1843
12834,2297
12834,10254
12834,54854
12834,54855
31723,5295
15483,6246
15483,82322
24973,306
31867,33
31867,4403
31867,6452
31867,7295
28355,838
28355,10039
28355,11581
28355,11582
23048,60
23048,8411
23048,12886
28211,694
28211,4607
28211,25886
30018,4399
10191,521
10191,829
10191,20154
28510,21897
28510,23423
28510,23770
28510,23867
27936,83
27936,591
27936,7286
27936,11244
27936,11246
27936,11359
27936,11620
27936,12000
27936,12001
18823,80
18823,923
18823,3528
18823,6194
18823,20478
34769,2514
34769,5486
34769,64753
23483,1632
23483,5374
35056,306
35056,444
35056,2575
36419,2224
36419,6020
36419,12410
27586,1246
27586,2648
27586,4700
26178,8808
26178,22040
26178,22041
34803,1012
34803,3287
33217,444
33217,5420
33217,8569
34813,429
34813,433
34813,1786
34813,6194
34813,9993
32985,342
32985,20473
32985,20474
10138,420
38579,306
37931,7295
23437,12
23437,2481
37495,9349
37495,10485
37495,12180
37495,15308
35169,491
35169,3929
35169,6735
35169,6736
35169,34447
38542,2268
38542,5705
20662,23
20662,33
20662,1645
20662,7295
31261,5133
46705,2290
46705,2293
46705,7215
46705,11335
46705,11336
46705,11337
46705,11338
37821,817
37821,1632
37821,60022
26388,2577
26388,11564
26388,11565
26388,11566
9543,2
9543,130
37786,12
37786,79
37786,3268
37786,7429
32823,33
32823,158
32823,7295
32823,10105
34806,1423
34806,5490
20533,6194
34544,289
34544,306
34544,444
34544,1645
34544,2528
34544,5585
34544,10893
34544,10908
10193,2
10193,3
39013,10039
39013,19778
10192,521
24021,491
24021,4000
24021,5218
24021,5219
24021,12292
36691,10226
36691,10254
36691,23596
10196,4
10196,2348
10196,7383
10196,8805
10196,12236
34851,306
34851,1302
34851,6332
34851,10807
20352,33
20352,6704
27205,923
27205,6194
27205,9996
38365,5
38365,2608
38365,7295
27022,2
27022,130
27022,831
27022,8000
27022,19097
37834,84
37834,306
37834,444
37834,508
37834,21845
38575,5
38575,2596
38575,5635
38575,12485
39781,6667
39781,6691
39781,10146
39781,10161
39781,23910
39781,23911
39781,23912
39781,23913
27576,5
27576,435
27576,7295
27576,11845
31011,796
31011,2366
65212,6194
65212,16916
38778,4
38778,27
38778,158
38778,2242
38778,6733
38778,11084
35019,33
35019,1973
35019,5870
35019,7295
35019,10163
37472,4054
37950,33
37950,2527
37950,7295
27581,5
27581,4740
27578,10254
22538,33
22538,2527
44629,6237
23759,1178
23759,2452
23759,3573
23759,5358
23759,6194
23759,6301
43593,308
43593,2995
43593,7332
43593,7405
43593,18524
43593,22596
41479,2147
41479,3870
191550,559
42194,5882
42194,5883
38358,655
38358,694
38358,11112
41210,771
41210,2570
41210,7382
23631,444
23631,6332
23631,10807
23631,10808
41233,491
41233,9195
38073,12
38073,2378
40264,508
40264,2648
35791,248
35791,342
35791,5755
37799,5
37799,258
37799,7295
23168,923
23168,3281
23168,3528
23168,6194
37735,3287
37735,7291
38167,5
38167,2455
38167,45778
38568,8924
38568,53303
43949,86256
33909,306
33909,444
33909,6332
33909,6455
41216,79
41216,6194
41216,8089
41216,78685
39691,79
43923,10146
56969,11791
41402,1314
41402,3576
41402,11448
41402,12807
39486,2
39486,22880
39486,22881
44040,33
44040,2531
44040,6006
44040,7295
38303,5698
38303,9195
38303,11837
38408,1894
38408,12026
42296,6523
44113,6572
44113,6573
44639,58
44639,5388
43933,829
45094,4634
45094,5986
45094,5987
45094,6901
45094,8101
45094,8802
70695,3766
42188,43
42188,284
42188,9349
41201,58
41201,3659
41201,4959
41201,5358
41201,6301
45649,5358
45649,5381
45649,6111
45649,6916
45649,6930
45649,12856
45649,20856
45649,23002
41505,2088
41505,7437
41505,23199
41505,23200
16290,746
39514,429
39514,435
39514,491
39514,9993
43931,7295
43931,8853
14397,33
14397,8582
14397,12026
14397,12200
14397,20851
14397,24006
41211,7038
41211,7766
41211,10146
41211,11620
41211,12609
41211,19957
41211,19959
46332,729
46332,7453
46332,7454
46332,7455
46332,7456
46332,7457
41436,4
41436,3172
41436,21223
44603,56
44603,171
44603,6194
44603,7383
41439,1632
41439,2061
41439,6680
41733,923
41733,3527
41733,6194
44115,43
44115,6194
44115,6708
44115,7981
44115,9349
44115,10892
44115,20076
38055,521
44214,43
44214,444
44214,7503
44214,10246
38363,1246
38363,6735
44048,306
44048,1645
44048,1838
44048,19776
44048,19777
38357,11461
38357,11843
43539,1632
43539,2927
43539,6320
44147,707
44147,2268
44147,5644
44147,5705
44147,6984
44147,12696
44147,23164
43434,2254
43434,5358
43434,6111
43434,11394
12444,6194
12444,7364
45269,308
45269,2452
45269,5005
45269,7217
45269,7309
45269,7493
45269,19578
45269,19579
38757,2
38757,6125
45317,4
47088,856
47088,1785
47088,3782
47088,36390
45324,8689
45324,8690
45324,8691
45324,8692
45324,11801
45324,36028
45324,36029
48838,3281
48838,6899
48838,21923
48838,43792
42684,134
42684,7295
42684,10936
42684,12007
42684,12158
38117,5490
38117,54502
38117,60600
43347,348
43347,444
43347,508
43347,711
43347,4403
43347,10104
10140,444
10140,711
10140,10221
47607,65873
37710,5
37710,158
37710,682
37710,694
37710,3045
37710,3281
37710,14577
37710,21212
37710,23731
37710,23732
37710,23733
43919,3960
43919,4592
43930,2729
43930,3427
44264,4
44264,258
44264,2092
44264,6277
20526,2
20526,7161
20526,18713
20526,23791
20526,76043
20526,76067
42888,5
42888,18
42888,2648
46829,805
44129,705
44129,7288
41283,97
41283,559
41283,3356
41283,5490
27585,7400
39451,4
39451,33
39451,2242
39451,7295
39451,7852
39451,11391
38745,306
38745,444
38745,1302
38745,6332
33870,2814
42297,348
51739,10342
51739,11200
51739,11846
51739,20191
51739,20192
51739,20193
46838,2273
41515,2609
41515,2785
41515,5219
41515,13481
41515,19045
46689,345
46689,66625
23830,9
23830,8073
23830,23035
40805,333
40805,5752
40805,6733
49009,6555
49009,6736
49009,13920
49009,18392
49009,23992
49009,23993
49009,66330
49009,76067
46528,2965
23047,507
23047,7295
49849,23
49849,27
49849,33
49849,7218
49849,7294
49849,7295
49849,7296
49849,7297
49849,23300
44564,23
44564,33
44564,158
44564,2796
51876,134
51876,7295
51876,8852
51876,8854
51876,8855
51876,8856
43947,5860
43947,10399
43947,21624
41630,817
41630,2364
41630,8873
50348,126
50348,737
50348,1632
48171,12
48171,1836
48171,2735
48171,17336
48171,20419
48171,21211
48171,21212
50217,1575
50217,1632
50217,7304
45272,2236
45272,3287
45272,5388
48138,264
48138,694
48138,1786
48138,3823
48138,5358
48138,12408
48138,12409
48340,33
48340,5703
48340,6490
48340,7295
48340,19960
48340,19961
45772,2885
45772,9195
50204,2650
50204,2651
50204,4186
50204,6901
50204,7309
43552,2224
43552,6666
43552,6667
43552,23921
43552,23922
39513,33
39513,443
39513,7295
39513,10163
4704,306
4704,1722
47327,491
47327,831
47327,925
47327,10254
47327,11370
44896,4
44896,2348
44896,3281
44896,10262
44896,24955
50725,23
50725,134
50725,7295
50725,19855
38050,33
38050,2531
38050,6933
38050,11834
27582,5490
27582,10254
27582,12252
27582,22035
27582,22443
48988,12
48988,1156
49494,6326
49494,9349
49494,10146
49494,15357
49494,20899
46529,27
46529,6733
46529,6734
46529,9195
44943,5
44943,333
44943,7295
50321,6125
50546,5
50546,2608
49730,562
49730,6194
49730,7262
38322,306
38322,508
38322,10104
38322,21237
38322,73956
38322,81136
38322,81137
45132,10059
45132,14406
45132,14407
46146,1003
46146,5241
46146,56050
45612,1557
45612,7460
23629,923
23629,6194
23629,22119
23629,78685
58232,2452
58232,6901
58232,7309
58232,29305
57521,6778
57521,20786
49018,2514
49018,7437
49018,11341
49018,21742
49010,164
49010,6869
49010,7320
49010,17457
55725,43
55725,921
55725,4205
55725,10892
39356,294
39356,2372
39356,2498
60307,711
60307,5420
53172,7193
53172,7595
50359,33
50359,6704
73191,3592
58857,882
58857,7912
50456,10146
50456,14684
50456,21439
50456,23919
46523,1538
46523,6461
49012,6194
41446,7405
46195,9383
46195,11749
57695,255
62215,76
62215,118
62215,119
62215,321
62215,850
62215,3221
62215,5358
62215,6301
62215,7777
62215,8288
62215,8289
62215,11239
62215,14804
62215,17298
62215,17513
62215,27897
62215,38069
62215,38071
62215,38072
10195,420
56780,30031
55787,290
55787,444
55787,711
55787,7717
55787,10893
51497,33
51497,333
51497,1225
46738,313
46738,7272
46738,7273
43959,551
43959,559
43959,3235
43959,7263
43959,10156
49022,1088
49022,38010
49022,38011
55721,33
55721,7295
55721,10105
38321,3287
38321,8931
38321,11250
38321,11370
38321,22641
46849,1607
46849,5113
46849,38616
46849,38617
46849,38618
46849,38619
50780,491
50780,6735
50780,6736
50780,10039
1865,2
1865,130
1865,20478
8967,43
8967,81
8967,1246
45243,923
45243,2877
45243,3527
45243,6194
57276,4503
57276,4606
57276,5766
57276,7627
57276,10932
57276,11561
49950,829
49950,3287
44945,925
44945,10254
44945,65129
38850,826
38850,56010
38850,56011
38850,56012
42571,1533
42571,6246
59678,2452
59678,5870
59678,9349
49444,521
49538,289
49538,290
49538,306
49538,431
49538,444
49538,6332
49538,7505
49538,9168
49538,10893
52505,2527
52505,8873
52505,36081
45658,7436
45658,7437
55347,6531
55347,7400
55347,10146
37686,4
37686,56
37686,11461
37686,23300
44912,2609
44912,6194
44912,9993
52449,5
52449,748
35688,35
35688,6567
38356,4
38356,435
38356,19751
38356,22826
59861,33
59861,4170
59861,7460
38319,33
38319,4403
60062,7264
60062,7295
22907,1309
38317,5
38317,2608
38317,3045
38317,8000
38317,8411
38317,46221
38317,46222
51540,12
51540,12007
49013,2
49013,3
108923,8411
45657,1804
45657,3870
45657,5855
45657,7493
45657,22308
67109,2320
59860,444
59860,508
59860,711
59860,813
59860,6332
59860,32537
12445,6194
12445,7364
64690,2266
64690,2527
64690,3263
64690,7263
64690,11337
64690,46625
1771,4
1771,420
50646,6194
51828,2335
51828,5420
67913,2452
67913,3314
67913,3353
67913,5267
67913,6901
67913,7308
67913,7309
51162,2
51162,6125
41513,5
41513,2251
41513,7311
43935,1172
43935,7218
43935,7219
50544,97
50544,3287
50544,7291
12819,6574
12819,7295
12819,21234
33927,4063
55846,342
55846,972
55846,1632
55846,9987
55846,25628
55846,25629
59968,308
59968,1785
59968,12808
59968,19749
39806,7274
39806,7275
39806,7276
63943,288
63943,7151
61791,289
61791,290
61791,306
61791,444
61791,6332
61791,7076
61791,10893
49520,33
49520,333
49520,7295
49520,8406
50014,27
50014,436
50014,2030
50014,6736
50014,7294
50014,9195
62206,5
55779,12
55779,48788
55779,48792
60309,316
60309,7486
55465,12
55465,771
111960,1221
111960,13580
46261,14
46261,2605
46261,7263
46261,11627
46261,11628
58151,9195
44835,7507
44835,8869
44835,8870
44835,8871
44835,8872
44835,8873
44835,42325
44835,49731
52015,1360
52015,2341
52015,3768
48289,14
48289,5374
48289,9217
62835,3823
62835,5358
62835,6301
62835,6877
62835,6896
62835,11473
43942,7367
43942,7368
43942,7369
43942,7370
37430,552
37430,925
37430,6819
37430,7636
37430,10254
37430,25673
51588,2
51588,2201
48572,7784
48572,7785
48572,9081
48572,13642
55720,491
55720,1089
55720,1473
55720,28707
55720,28708
70868,308
65055,7215
39538,215
39538,508
39538,6194
39538,6735
39538,6736
64639,2108
60308,5
60308,258
47760,5
47760,23
47760,2894
24428,4
24428,420
48231,470
48231,808
48231,2728
48231,2844
48231,19245
48231,78702
59440,1001
59440,1632
59440,6573
59440,12425
10316,562
10316,9018
10316,10246
10316,11448
10316,22695
49021,972
49021,2729
49021,3427
49021,6408
49021,10427
49021,11369
49021,11371
49021,11840
49021,11841
37822,1569
58699,7313
40807,491
40807,771
74643,591
74643,1992
74643,2577
74643,8676
74643,12391
74643,50630
74643,71510
42707,40700
56401,23663
56401,23664
39254,27
39254,2575
39254,7294
39254,9195
39254,11395
39254,12087
39254,76043
39254,76067
39254,76069
68817,8807
68817,54131
68817,70994
60935,33
60935,655
60935,10210
52451,248
52451,264
52451,753
52451,939
52451,5755
49530,508
49530,655
49530,10104
72113,856
72113,2066
72113,5358
72113,5755
72113,6301
72113,8531
72113,8997
72113,11240
72113,11795
72113,45970
72113,52574
50839,6692
50839,14861
50839,14862
50839,46225
72571,4
72571,3172
72571,6302
72571,21223
58233,33
59965,35
59965,829
59965,3672
59965,24557
59965,24558
59965,24561
53487,189
53487,779
53487,1533
53487,6246
53487,15671
63492,508
63492,1836
63492,10104
69668,8430
69668,10210
45610,5294
45610,7295
45610,8532
45610,8852
45610,9137
45610,11956
45610,11957
45610,11958
45610,11959
45610,11960
45610,11961
61891,5
61891,347
59108,33
59108,3086
59108,7295
59108,12007
88794,23
88794,171
88794,11845
73499,376
73499,6736
73499,13816
73499,46353
73499,46354
17578,4
17578,5
17578,11
17578,56
17578,2348
17578,7383
17578,9169
44826,4
44826,2691
44826,3281
70578,925
70578,8880
70578,10254
37958,8852
37958,11761
71880,5
71880,2608
71880,8000
62630,7178
62630,7299
62630,7300
60422,8872
55292,2726
55292,14714
9364,1267
9364,4748
9364,9349
65057,43
65057,444
65057,2361
60420,838
60420,2313
60420,9350
60420,13369
60420,21892
64328,2
50619,491
50619,5219
50619,6446
50619,7490
50619,7491
50619,12292
50619,58321
50619,58322
57212,27
57212,56
57212,7294
57212,7383
57212,9195
23514,816
23514,2691
23514,3281
79120,1917
79120,10441
79120,10442
79120,10443
57431,306
57431,11370
57431,20848
64685,4
64685,258
64685,6194
75622,22841
75622,22842
75622,22843
75622,22844
65759,79
65759,6194
65759,28381
65759,28382
56601,19901
56601,19902
56601,19903
56601,19904
56601,19905
62046,1208
62046,11565
62046,21897
62046,23159
70074,1786
70074,3608
70074,7437
70074,7625
70074,12075
70074,14654
70074,20356
70074,25876
76163,925
76163,10254
43546,8411
70160,1632
70160,5420
49026,923
49026,6194
49026,9993
49026,9996
49040,33
49040,6452
49040,7295
49040,7383
49040,25716
58574,79
58574,1885
58574,2723
58574,6194
58574,23202
66150,1645
66150,49694
66150,49695
101173,288
101173,1260
101173,4564
101173,9987
101173,22310
101173,23558
101173,23559
101173,23560
101173,23561
101173,23563
101173,44091
57157,4
57157,3574
57157,9350
62838,12
56292,4
56292,6277
56292,11461
56292,21777
56292,76043
56292,76067
74465,306
74465,444
74465,485
74465,8518
65754,5
65754,258
65754,8083
65754,8411
65754,33817
65754,47479
71469,491
71469,508
71469,1038
71469,3638
71469,10104
55301,711
73873,8717
79777,7263
76487,6302
76487,24048
77866,33
77866,694
77866,7295
77866,8536
77866,8537
77866,8538
77866,8539
77866,10163
77866,10970
